state,district,sub_centres,phcs,chcs,sub_divisional_hospital,district_hospital,year,lgd_matched_name,district_census2011_code,match_type,population,sub_centres_per_100k,phcs_per_100k,chcs_per_100k,sub_divisional_hospital_per_100k,district_hospital_per_100k,sub_centres_per_100k_norm,phcs_per_100k_norm,chcs_per_100k_norm,sub_divisional_hospital_per_100k_norm,district_hospital_per_100k_norm,D_HAI_v1,underserved,district_id,underserved_next_year,year_num,next_year_num,is_consecutive
Uttar Pradesh,Kanpur Dehat,240,30,8,0,2,2020-21,Kanpur Dehat,163.0,exact,1796184.0,13.36166005264494,1.6702075065806175,0.44538866842149805,0.0,0.11134716710537451,0.3780252229965622,0.1746496211070427,0.2712493921456923,0.0,0.48767720901644823,0.2623202890531491,0,163.0,0,2020,,False
Uttar Pradesh,Kanpur Nagar,390,90,10,0,5,2019-20,Kanpur Nagar,164.0,exact,4581268.0,8.512926988772541,1.9645216127936633,0.21828017919929593,0.0,0.10914008959964797,0.2408459061677123,0.2130453023701807,0.13293639942637558,0.0,0.47801067302764216,0.21296765619838215,0,164.0,0,2019,2020.0,True
Uttar Pradesh,Kanpur Nagar,390,92,10,0,5,2020-21,Kanpur Nagar,164.0,exact,4581268.0,8.512926988772541,2.0081776486335223,0.21828017919929593,0.0,0.10914008959964797,0.2408459061677123,0.2187405891469076,0.13293639942637558,0.0,0.47801067302764216,0.2141067135537275,0,164.0,0,2020,,False
Uttar Pradesh,Jalaun,286,41,7,0,2,2019-20,Jalaun,165.0,exact,1689974.0,16.923337282112033,2.4260728271559207,0.4142075558558889,0.0,0.11834501595882539,0.478791431956096,0.27325843160578506,0.25225955601038297,0.0,0.5183263174463039,0.3045271474037136,0,165.0,0,2019,2020.0,True
Uttar Pradesh,Jalaun,286,41,7,0,2,2020-21,Jalaun,165.0,exact,1689974.0,16.923337282112033,2.4260728271559207,0.4142075558558889,0.0,0.11834501595882539,0.478791431956096,0.27325843160578506,0.25225955601038297,0.0,0.5183263174463039,0.3045271474037136,0,165.0,0,2020,,False
Uttar Pradesh,Jhansi,338,49,8,0,2,2019-20,Jhansi,166.0,exact,1998603.0,16.911812901311563,2.4517125211960553,0.40027959529731516,0.0,0.10006989882432879,0.4784653866439993,0.27660333930564496,0.24377718745634736,0.0,0.43828514217180703,0.28742621111555977,0,166.0,0,2019,2020.0,True
Uttar Pradesh,Jhansi,338,45,12,0,2,2020-21,Jhansi,166.0,exact,1998603.0,16.911812901311563,2.251572723547398,0.6004193929459728,0.0,0.10006989882432879,0.4784653866439993,0.25049346649844695,0.36566578118452103,0.0,0.43828514217180703,0.30658195529975485,0,166.0,0,2020,,False
Uttar Pradesh,Lalitpur,197,27,4,0,2,2019-20,Lalitpur,167.0,exact,1221592.0,16.126497226569917,2.2102305843522223,0.3274415680521811,0.0,0.16372078402609055,0.456247403856139,0.24510004645583028,0.19941757075268102,0.0,0.7170626526696312,0.3235655347468563,0,167.0,0,2019,2020.0,True
Uttar Pradesh,Lalitpur,197,27,4,0,2,2020-21,Lalitpur,167.0,exact,1221592.0,16.126497226569917,2.2102305843522223,0.3274415680521811,0.0,0.16372078402609055,0.456247403856139,0.24510004645583028,0.19941757075268102,0.0,0.7170626526696312,0.3235655347468563,0,167.0,0,2020,,False
Uttar Pradesh,Hamirpur,214,40,4,0,2,2019-20,Hamirpur,168.0,exact,1104285.0,19.379055225779577,3.6222533132298276,0.36222533132298274,0.0,0.18111266566149137,0.5482680777930645,0.42930995515468723,0.2206014833950557,0.0,0.7932354419375434,0.3982829916560701,0,168.0,0,2019,2020.0,True
Uttar Pradesh,Hamirpur,214,41,4,0,2,2020-21,Hamirpur,168.0,exact,1104285.0,19.379055225779577,3.712809646060573,0.36222533132298274,0.0,0.18111266566149137,0.5482680777930645,0.4411237690981176,0.2206014833950557,0.0,0.7932354419375434,0.4006457544447562,0,168.0,0,2020,,False
Uttar Pradesh,Mahoba,150,17,4,0,2,2019-20,Mahoba,169.0,exact,875958.0,17.12410869014268,1.9407323182161702,0.45664289840380473,0.0,0.22832144920190237,0.4844716136096545,0.2099417944078028,0.2781034125961622,0.0,1.0,0.3945033641227239,0,169.0,0,2019,2020.0,True
Uttar Pradesh,Mahoba,150,16,5,0,2,2020-21,Mahoba,169.0,exact,875958.0,17.12410869014268,1.826571593615219,0.5708036230047558,0.0,0.22832144920190237,0.4844716136096545,0.195048594584842,0.34762926574520275,0.0,1.0,0.4054298947879399,0,169.0,0,2020,,False
Uttar Pradesh,Banda,277,52,4,0,2,2019-20,Banda,170.0,exact,1799410.0,15.393934678589092,2.889836112948133,0.22229508561139485,0.0,0.11114754280569743,0.4355219012263543,0.33376014364378614,0.1353815467797273,0.0,0.48680289650496555,0.27829329763096666,0,170.0,0,2019,2020.0,True
Uttar Pradesh,Banda,277,52,4,0,2,2020-21,Banda,170.0,exact,1799410.0,15.393934678589092,2.889836112948133,0.22229508561139485,0.0,0.11114754280569743,0.4355219012263543,0.33376014364378614,0.1353815467797273,0.0,0.48680289650496555,0.27829329763096666,0,170.0,0,2020,,False
Uttar Pradesh,Chitrakoot,134,28,6,0,1,2019-20,Chitrakoot,171.0,exact,991730.0,13.511742107226766,2.8233490970324584,0.6050033779355268,0.0,0.1008338963225878,0.38227131232435096,0.3250863688659387,0.368457507221082,0.0,0.4416312907747068,0.30348929583721573,0,171.0,0,2019,2020.0,True
Uttar Pradesh,Chitrakoot,134,28,6,0,1,2020-21,Chitrakoot,171.0,exact,991730.0,13.511742107226766,2.8233490970324584,0.6050033779355268,0.0,0.1008338963225878,0.38227131232435096,0.3250863688659387,0.368457507221082,0.0,0.4416312907747068,0.30348929583721573,0,171.0,0,2020,,False
Uttar Pradesh,Fatehpur,321,47,11,0,2,2019-20,Fatehpur,172.0,exact,2632733.0,12.192653033938496,1.785217110888191,0.41781677063340644,0.0,0.07596668556971026,0.3449519269248235,0.18965356422758306,0.25445763015087364,0.0,0.3327181297913613,0.2243562502189283,0,172.0,0,2019,2020.0,True
Uttar Pradesh,Fatehpur,321,47,11,0,2,2020-21,Fatehpur,172.0,exact,2632733.0,12.192653033938496,1.785217110888191,0.41781677063340644,0.0,0.07596668556971026,0.3449519269248235,0.18965356422758306,0.25445763015087364,0.0,0.3327181297913613,0.2243562502189283,0,172.0,0,2020,,False
Uttar Pradesh,Pratapgarh,355,60,19,0,2,2019-20,Pratapgarh,173.0,exact,3209141.0,11.062150276351211,1.8696592016368243,0.5920587471849944,0.0,0.06232197338789414,0.312967985157755,0.2006697253056068,0.3605740035049312,0.0,0.2729571558245649,0.2294337739585716,0,173.0,0,2019,2020.0,True
Uttar Pradesh,Pratapgarh,355,60,21,0,2,2020-21,Pratapgarh,173.0,exact,3209141.0,11.062150276351211,1.8696592016368243,0.6543807205728885,0.0,0.06232197338789414,0.312967985157755,0.2006697253056068,0.39852916176860814,0.0,0.2729571558245649,0.23702480561130698,0,173.0,0,2020,,False
Uttar Pradesh,Kaushambi,175,36,5,0,1,2019-20,Kaushambi,174.0,exact,1599596.0,10.940262416260106,2.2505682684877932,0.3125789261788602,0.0,0.06251578523577203,0.3095195599388846,0.2503624271241948,0.19036596513346896,0.0,0.273806011017782,0.20481079264286609,0,174.0,1,2019,2020.0,True
Uttar Pradesh,Kaushambi,175,34,5,0,1,2020-21,Kaushambi,174.0,exact,1599596.0,10.940262416260106,2.125536698016249,0.3125789261788602,0.0,0.06251578523577203,0.3095195599388846,0.2340510365849323,0.19036596513346896,0.0,0.273806011017782,0.20154851453501355,1,174.0,1,2020,,False
Uttar Pradesh,Allahabad,562,84,19,0,6,2019-20,Prayagraj,175.0,crosswalk,5954391.0,9.438412761271472,1.4107236155637075,0.3190922463775053,0.0,0.10076597254026481,0.2670295513248722,0.14079782616388045,0.19433268963724723,0.0,0.4413337988721264,0.20869877319962526,0,175.0,1,2019,2020.0,True
Uttar Pradesh,Prayagraj,562,86,20,0,5,2020-21,Prayagraj,175.0,exact,5954391.0,9.438412761271472,1.4443122730771292,0.3358865751342161,0.0,0.08397164378355403,0.2670295513248722,0.1451797411340331,0.20456072593394448,0.0,0.3677781657267721,0.19690963682392434,1,175.0,1,2020,,False
Uttar Pradesh,Barabanki,350,56,19,0,3,2019-20,Bara Banki,176.0,fuzzy,3260699.0,10.733894787590023,1.7174231660144035,0.5826971456120298,0.0,0.09200481246505733,0.3036810512101853,0.1808092898826067,0.3548726264466049,0.0,0.40296175758633346,0.24846494502514607,0,176.0,0,2019,2020.0,True
Uttar Pradesh,Barabanki,350,57,19,0,3,2020-21,Bara Banki,176.0,fuzzy,3260699.0,10.733894787590023,1.7480914368360896,0.5826971456120298,0.0,0.09200481246505733,0.3036810512101853,0.18481021653376992,0.3548726264466049,0.0,0.40296175758633346,0.2492651303553787,0,176.0,0,2020,,False
Uttar Pradesh,Faizabad,255,40,5,0,4,2019-20,Ayodhya,177.0,crosswalk,2470996.0,10.3197253253344,1.6187804431897097,0.2023475553987137,0.0,0.16187804431897096,0.29196345753464825,0.16794054025575947,0.12323315633195536,0.0,0.7089918397277859,0.2584257987700298,0,177.0,0,2019,2020.0,True
Uttar Pradesh,Ayodhya,255,34,12,0,4,2020-21,Ayodhya,177.0,exact,2470996.0,10.3197253253344,1.3759633767112531,0.4856341329569129,0.0,0.16187804431897096,0.29196345753464825,0.13626306883001593,0.2957595751966928,0.0,0.7089918397277859,0.28659558825782855,0,177.0,0,2020,,False
Uttar Pradesh,Ambedkar Nagar,272,28,10,0,1,2019-20,Ambedkar Nagar,178.0,exact,2397888.0,11.343315450930152,1.167694237595751,0.41703365628419675,0.0,0.04170336562841968,0.3209226500272621,0.10909265696862042,0.2539806999856844,0.0,0.18265198374569622,0.17332959814545262,1,178.0,1,2019,2020.0,True
Uttar Pradesh,Ambedkar Nagar,272,28,10,0,1,2020-21,Ambedkar Nagar,178.0,exact,2397888.0,11.343315450930152,1.167694237595751,0.41703365628419675,0.0,0.04170336562841968,0.3209226500272621,0.10909265696862042,0.2539806999856844,0.0,0.18265198374569622,0.17332959814545262,1,178.0,1,2020,,False
Uttar Pradesh,Sultanpur,244,42,13,0,2,2019-20,Sultanpur,179.0,exact,3797117.0,6.425927881600698,1.1061023402755301,0.3423650100852831,0.0,0.05267154001312048,0.1818009746417009,0.10105749043063848,0.20850620471938433,0.0,0.23069028423406496,0.1444109908051577,1,179.0,1,2019,2020.0,True
Uttar Pradesh,Sultanpur,244,45,14,0,2,2020-21,Sultanpur,179.0,exact,3797117.0,6.425927881600698,1.1851096502952108,0.36870078009184337,0.0,0.05267154001312048,0.1818009746417009,0.11136463993157913,0.22454514354395239,0.0,0.23069028423406496,0.14968020847025948,1,179.0,1,2020,,False
Uttar Pradesh,Bahraich,320,56,14,0,2,2019-20,Bahraich,180.0,exact,3487731.0,9.175019518420429,1.605628415723575,0.40140710393089374,0.0,0.05734387199012768,0.2595776861395397,0.16622475075096352,0.24446385968934584,0.0,0.25115411710364133,0.18428408273669808,1,180.0,1,2019,2020.0,True
Uttar Pradesh,Bahraich,320,56,14,0,2,2020-21,Bahraich,180.0,exact,3487731.0,9.175019518420429,1.605628415723575,0.40140710393089374,0.0,0.05734387199012768,0.2595776861395397,0.16622475075096352,0.24446385968934584,0.0,0.25115411710364133,0.18428408273669808,1,180.0,1,2020,,False
Uttar Pradesh,Shrawasti,125,12,6,0,1,2019-20,Shrawasti,181.0,exact,1117361.0,11.187073828422507,1.0739590875285607,0.5369795437642804,0.0,0.08949659062738005,0.31650229552362347,0.09686414032889465,0.3270298172536572,0.0,0.3919762726638929,0.22647450515401363,0,181.0,0,2019,2020.0,True
Uttar Pradesh,Shravasti,125,12,6,0,1,2020-21,Shrawasti,181.0,fuzzy,1117361.0,11.187073828422507,1.0739590875285607,0.5369795437642804,0.0,0.08949659062738005,0.31650229552362347,0.09686414032889465,0.3270298172536572,0.0,0.3919762726638929,0.22647450515401363,0,181.0,0,2020,,False
Uttar Pradesh,Balrampur,215,27,9,0,3,2019-20,Balrampur,182.0,exact,2148665.0,10.006213160264629,1.2565942108239303,0.41886473694131005,0.0,0.1396215789804367,0.2830936385416725,0.12069038526065078,0.2550958597336232,0.0,0.6115131954027269,0.25407861578773466,0,182.0,0,2019,2020.0,True
Uttar Pradesh,Balrampur,215,26,9,0,3,2020-21,Balrampur,182.0,exact,2148665.0,10.006213160264629,1.210053684497118,0.41886473694131005,0.0,0.1396215789804367,0.2830936385416725,0.1146187931183107,0.2550958597336232,0.0,0.6115131954027269,0.25286429735926663,0,182.0,0,2020,,False
Uttar Pradesh,Gonda,322,52,16,0,2,2019-20,Gonda,183.0,exact,3433919.0,9.377041217337974,1.5143047928620332,0.465939936265241,0.0,0.058242492033155124,0.2652932407549508,0.15431083755018554,0.28376546923897633,0.0,0.2550898841818925,0.191691886345201,1,183.0,1,2019,2020.0,True
Uttar Pradesh,Gonda,322,52,16,0,2,2020-21,Gonda,183.0,exact,3433919.0,9.377041217337974,1.5143047928620332,0.465939936265241,0.0,0.058242492033155124,0.2652932407549508,0.15431083755018554,0.28376546923897633,0.0,0.2550898841818925,0.191691886345201,1,183.0,1,2020,,False
Uttar Pradesh,Siddharth Nagar,278,65,8,0,1,2019-20,Siddharthnagar,184.0,fuzzy,2559297.0,10.862357905315406,2.5397599418902925,0.31258583900188214,0.0,0.03907322987523527,0.3073155022090609,0.2880898451497454,0.19037017516209262,0.0,0.17113254147525667,0.19138161279923113,1,184.0,1,2019,2020.0,True
Uttar Pradesh,Siddharth Nagar,278,64,8,0,1,2020-21,Siddharthnagar,184.0,fuzzy,2559297.0,10.862357905315406,2.500686712015057,0.31258583900188214,0.0,0.03907322987523527,0.3073155022090609,0.2829924228769411,0.19037017516209262,0.0,0.17113254147525667,0.19036212834467026,1,184.0,1,2020,,False
Uttar Pradesh,Basti,273,39,14,0,3,2019-20,Basti,185.0,exact,2464464.0,11.077459439456206,1.5824942056366011,0.5680748430490362,0.0,0.12173032351050776,0.3134011087197865,0.1632067039158895,0.34596739161869755,0.0,0.5331532536080869,0.2711456915724921,0,185.0,0,2019,2020.0,True
Uttar Pradesh,Basti,273,41,14,0,3,2020-21,Basti,185.0,exact,2464464.0,11.077459439456206,1.6636477546436061,0.5680748430490362,0.0,0.12173032351050776,0.3134011087197865,0.1737938478388854,0.34596739161869755,0.0,0.5331532536080869,0.27326312035709127,0,185.0,0,2020,,False
Uttar Pradesh,Sant Kabir Nagar,185,23,4,0,1,2019-20,Sant Kabir Nagar,186.0,exact,1715183.0,10.786021083464563,1.3409647833496485,0.23321126666950406,0.0,0.058302816667376016,0.3051557972031472,0.13169721620181193,0.14202968959633408,0.0,0.2553540934116068,0.16684735928258002,1,186.0,1,2019,2020.0,True
Uttar Pradesh,Sant Kabir Nagar,185,23,4,0,1,2020-21,Sant Kabir Nagar,186.0,exact,1715183.0,10.786021083464563,1.3409647833496485,0.23321126666950406,0.0,0.058302816667376016,0.3051557972031472,0.13169721620181193,0.14202968959633408,0.0,0.2553540934116068,0.16684735928258002,1,186.0,1,2020,,False
Uttar Pradesh,Maharajganj,291,40,12,0,1,2019-20,Mahrajganj,187.0,fuzzy,2684703.0,10.839187798426865,1.489922721433246,0.4469768164299738,0.0,0.03724806803583115,0.3066599785099932,0.15112999700142465,0.27221660171450146,0.0,0.16313871590265294,0.17862905862571446,1,187.0,1,2019,2020.0,True
Uttar Pradesh,Maharajganj,291,40,12,0,1,2020-21,Mahrajganj,187.0,fuzzy,2684703.0,10.839187798426865,1.489922721433246,0.4469768164299738,0.0,0.03724806803583115,0.3066599785099932,0.15112999700142465,0.27221660171450146,0.0,0.16313871590265294,0.17862905862571446,1,187.0,1,2020,,False
Uttar Pradesh,Gorakhpur,529,91,9,0,2,2019-20,Gorakhpur,188.0,exact,4440895.0,11.91201323156706,2.0491364916306285,0.2026618508206116,0.0,0.045035966849024806,0.33701212577323136,0.2240840050669227,0.12342456767263028,0.0,0.19724807724569035,0.17635375515169496,1,188.0,1,2019,2020.0,True
Uttar Pradesh,Gorakhpur,529,85,15,0,2,2020-21,Gorakhpur,188.0,exact,4440895.0,11.91201323156706,1.9140285910835542,0.337769751367686,0.0,0.045035966849024806,0.33701212577323136,0.20645807489223347,0.20570761278771713,0.0,0.19724807724569035,0.18928517813977447,1,188.0,1,2020,,False
Uttar Pradesh,Kushinagar,368,57,16,0,1,2019-20,Kushinagar,189.0,exact,3564544.0,10.323901177822465,1.5990825193909797,0.44886526860097675,0.0,0.028054079287561047,0.2920815998584151,0.16537078505967606,0.2733667017053616,0.0,0.122870975922867,0.17073801250926396,1,189.0,1,2019,2020.0,True
Uttar Pradesh,Kushi Nagar,368,55,16,0,1,2020-21,Kushinagar,189.0,fuzzy,3564544.0,10.323901177822465,1.5429743608158573,0.44886526860097675,0.0,0.028054079287561047,0.2920815998584151,0.15805101707223018,0.2733667017053616,0.0,0.122870975922867,0.16927405891177477,1,189.0,1,2020,,False
Uttar Pradesh,Deoria,320,77,16,0,2,2019-20,Deoria,190.0,exact,3100946.0,10.31943155411284,2.4831132177084028,0.5159715777056421,0.0,0.06449644721320526,0.29195514622219887,0.28069981687595846,0.3142356030590782,0.0,0.28248089453992425,0.23387429213943195,0,190.0,0,2019,2020.0,True
Uttar Pradesh,Deoria,320,76,16,0,2,2020-21,Deoria,190.0,exact,3100946.0,10.31943155411284,2.4508649941018,0.5159715777056421,0.0,0.06449644721320526,0.29195514622219887,0.27649277246740667,0.3142356030590782,0.0,0.28248089453992425,0.2330328832577216,0,190.0,0,2020,,False
Uttar Pradesh,Azamgarh,493,77,19,0,4,2019-20,Azamgarh,191.0,exact,4613913.0,10.685073602384788,1.668865451082411,0.41179796844890654,0.0,0.08669430914713823,0.30229981270004136,0.17447453899558837,0.25079207565938455,0.0,0.3797028682595446,0.22145385912291177,0,191.0,0,2019,2020.0,True
Uttar Pradesh,Azamgarh,493,75,19,0,4,2020-21,Azamgarh,191.0,exact,4613913.0,10.685073602384788,1.625518296508842,0.41179796844890654,0.0,0.08669430914713823,0.30229981270004136,0.16881954830524762,0.25079207565938455,0.0,0.3797028682595446,0.2203228609848436,0,191.0,0,2020,,False
Uttar Pradesh,Maunathbhanjan,225,43,6,0,2,2019-20,Mau,192.0,crosswalk,2205968.0,10.199603983376006,1.9492576501563033,0.27198943955669347,0.0,0.09066314651889783,0.28856501026824893,0.2110539936565838,0.16564626668943686,0.0,0.3970855424920035,0.21247016262125462,0,192.0,0,2019,2020.0,True
Uttar Pradesh,Mau,225,43,6,0,2,2020-21,Mau,192.0,exact,2205968.0,10.199603983376006,1.9492576501563033,0.27198943955669347,0.0,0.09066314651889783,0.28856501026824893,0.2110539936565838,0.16564626668943686,0.0,0.3970855424920035,0.21247016262125462,0,192.0,0,2020,,False
Uttar Pradesh,Ballia,367,81,9,0,2,2019-20,Ballia,193.0,exact,3239774.0,11.327950653348042,2.5001743948806308,0.27779715498673674,0.0,0.06173270110816372,0.32048795246652567,0.28292558691840625,0.1691832657014179,0.0,0.2703762669865244,0.20859461441457486,0,193.0,0,2019,2020.0,True
Uttar Pradesh,Ballia,367,81,9,0,2,2020-21,Ballia,193.0,exact,3239774.0,11.327950653348042,2.5001743948806308,0.27779715498673674,0.0,0.06173270110816372,0.32048795246652567,0.28292558691840625,0.1691832657014179,0.0,0.2703762669865244,0.20859461441457486,0,193.0,0,2020,,False
Uttar Pradesh,Jaunpur,507,83,22,0,2,2019-20,Jaunpur,194.0,exact,4494204.0,11.281196848207157,1.8468231526650771,0.48951938986303245,0.0,0.04450176271482113,0.3191652038301523,0.19769057602557225,0.29812576376150257,0.0,0.19490837532074645,0.2019779837875947,1,194.0,1,2019,2020.0,True
Uttar Pradesh,Jaunpur,507,83,22,0,2,2020-21,Jaunpur,194.0,exact,4494204.0,11.281196848207157,1.8468231526650771,0.48951938986303245,0.0,0.04450176271482113,0.3191652038301523,0.19769057602557225,0.29812576376150257,0.0,0.19490837532074645,0.2019779837875947,1,194.0,1,2020,,False
Uttar Pradesh,Ghazipur,418,12,6,0,2,2019-20,Ghazipur,195.0,exact,3620268.0,11.54610653133967,0.3314671731485072,0.1657335865742536,0.0,0.05524452885808454,0.3266599718189766,0.0,0.10093461689476127,0.0,0.2419594350473501,0.1339108047522176,1,195.0,0,2019,2020.0,True
Uttar Pradesh,Ghazipur,418,60,17,0,2,2020-21,Ghazipur,195.0,exact,3620268.0,11.54610653133967,1.657335865742536,0.4695784952937186,0.0,0.05524452885808454,0.3266599718189766,0.1729704103301226,0.28598141453515696,0.0,0.2419594350473501,0.20551424634632126,0,195.0,1,2020,,False
Uttar Pradesh,Chandauli,248,30,4,0,4,2019-20,Chandauli,196.0,exact,1952756.0,12.6999993854839,1.5362902482440202,0.20483869976586938,0.0,0.20483869976586938,0.35930566118567075,0.1571790199425737,0.12475030628041041,0.0,0.8971504888475571,0.30767709525124237,0,196.0,0,2019,2020.0,True
Uttar Pradesh,Chandauli,248,30,4,0,4,2020-21,Chandauli,196.0,exact,1952756.0,12.6999993854839,1.5362902482440202,0.20483869976586938,0.0,0.20483869976586938,0.35930566118567075,0.1571790199425737,0.12475030628041041,0.0,0.8971504888475571,0.30767709525124237,0,196.0,0,2020,,False
Uttar Pradesh,Varanasi,320,51,12,0,4,2019-20,Varanasi,197.0,exact,3676841.0,8.703123142937104,1.3870602509056007,0.3263671178601414,0.0,0.10878903928671378,0.24622689500501732,0.137710746789002,0.1987632120270437,0.0,0.47647314637755617,0.21183480003972383,0,197.0,0,2019,2020.0,True
Uttar Pradesh,Varanasi,320,51,12,0,4,2020-21,Varanasi,197.0,exact,3676841.0,8.703123142937104,1.3870602509056007,0.3263671178601414,0.0,0.10878903928671378,0.24622689500501732,0.137710746789002,0.1987632120270437,0.0,0.47647314637755617,0.21183480003972383,0,197.0,0,2020,,False
Uttar Pradesh,Sant Ravidas Nagar,161,17,6,0,2,2019-20,Bhadohi,198.0,crosswalk,1578213.0,10.201411343082334,1.0771676573440976,0.3801768202390932,0.0,0.1267256067463644,0.288616143701769,0.09728272449236897,0.2315342502161392,0.0,0.5550315451716594,0.23449293271638733,0,198.0,0,2019,2020.0,True
Uttar Pradesh,Bhadohi,161,17,6,0,2,2020-21,Bhadohi,198.0,exact,1578213.0,10.201411343082334,1.0771676573440976,0.3801768202390932,0.0,0.1267256067463644,0.288616143701769,0.09728272449236897,0.2315342502161392,0.0,0.5550315451716594,0.23449293271638733,0,198.0,0,2020,,False
Uttar Pradesh,Mirzapur,263,38,16,0,2,2019-20,Mirzapur,199.0,exact,2496970.0,10.532765712042996,1.5218444755043112,0.6407766212649731,0.0,0.08009707765812164,0.29799075050389645,0.1552944507900775,0.3902440303101905,0.0,0.3508083797562646,0.23886752227208582,0,199.0,0,2019,2020.0,True
Uttar Pradesh,Mirzapur,263,39,16,0,2,2020-21,Mirzapur,199.0,exact,2496970.0,10.532765712042996,1.5618930143333722,0.6407766212649731,0.0,0.08009707765812164,0.29799075050389645,0.16051911008935668,0.3902440303101905,0.0,0.3508083797562646,0.23991245413194165,0,199.0,0,2020,,False
Uttar Pradesh,Sonbhadra,173,31,7,0,2,2019-20,Sonbhadra,200.0,exact,1862559.0,9.28829637074584,1.6643768063186186,0.37582702078162356,0.0,0.10737914879474958,0.262782490571919,0.17388895859011072,0.22888514721364042,0.0,0.4702981220997563,0.22717094369508528,0,200.0,0,2019,2020.0,True
Uttar Pradesh,Sonbhadra,173,31,7,0,2,2020-21,Sonbhadra,200.0,exact,1862559.0,9.28829637074584,1.6643768063186186,0.37582702078162356,0.0,0.10737914879474958,0.262782490571919,0.17388895859011072,0.22888514721364042,0.0,0.4702981220997563,0.22717094369508528,0,200.0,0,2020,,False
Uttar Pradesh,Etah,191,34,4,0,2,2019-20,Etah,201.0,exact,1774480.0,10.763716694468238,1.9160542806906813,0.2254181506694919,0.0,0.11270907533474595,0.3045247662091751,0.206722342662114,0.1372835473439594,0.0,0.49364208106036694,0.2284345474551231,0,201.0,0,2019,2020.0,True
Uttar Pradesh,Etah,191,34,4,0,2,2020-21,Etah,201.0,exact,1774480.0,10.763716694468238,1.9160542806906813,0.2254181506694919,0.0,0.11270907533474595,0.3045247662091751,0.206722342662114,0.1372835473439594,0.0,0.49364208106036694,0.2284345474551231,0,201.0,0,2020,,False
Uttar Pradesh,Kashi Ram Nagar,170,31,7,0,1,2019-20,Kasganj,202.0,crosswalk,1436719.0,11.832515613700382,2.1576940236747757,0.48722123115236865,0.0,0.06960303302176696,0.3347629962037511,0.2382462226130391,0.2967261454112397,0.0,0.3048466679984047,0.23491640644528694,0,202.0,0,2019,2020.0,True
Uttar Pradesh,Kasganj,170,31,7,0,1,2020-21,Kasganj,202.0,exact,1436719.0,11.832515613700382,2.1576940236747757,0.48722123115236865,0.0,0.06960303302176696,0.3347629962037511,0.2382462226130391,0.2967261454112397,0.0,0.3048466679984047,0.23491640644528694,0,202.0,0,2020,,False
Maharashtra,Nandurbar,292,61,12,2,1,2019-20,Nandurbar,497.0,exact,1648295.0,17.715275481634052,3.7007938506153324,0.7280250197931802,0.12133750329886338,0.06066875164943169,0.5011967777959302,0.4395562103494909,0.4433798120316614,0.057152289689244545,0.26571639178666445,0.3414002963305983,0,497.0,0,2019,2020.0,True
Maharashtra,Nandurbar,293,61,12,2,0,2020-21,Nandurbar,497.0,exact,1648295.0,17.775944233283486,3.7007938506153324,0.7280250197931802,0.12133750329886338,0.0,0.5029132051171492,0.4395562103494909,0.4433798120316614,0.057152289689244545,0.0,0.2886003034375092,0,497.0,0,2020,,False
Maharashtra,Dhule,232,49,5,2,0,2019-20,Dhule,498.0,exact,2050862.0,11.31231647960711,2.3892392564687435,0.2437999241294636,0.09751996965178546,0.0,0.3200456337732273,0.26845319118396044,0.14847836488444194,0.045933774838742614,0.0,0.15658219293607448,1,498.0,1,2019,2020.0,True
Maharashtra,Dhule,232,47,5,2,1,2020-21,Dhule,498.0,exact,2050862.0,11.31231647960711,2.291719286816958,0.2437999241294636,0.09751996965178546,0.04875998482589273,0.3200456337732273,0.2557309138873689,0.14847836488444194,0.045933774838742614,0.21355849394059673,0.19674943626487548,1,498.0,1,2020,,False
Maharashtra,Jalgaon,442,95,19,3,0,2019-20,Jalgaon,499.0,exact,4229917.0,10.449377611901133,2.24590695278418,0.449181390556836,0.07092337745634253,0.0,0.2956315522435614,0.24975432038297993,0.2735592254367682,0.03340627014667191,0.0,0.1704702736419963,1,499.0,1,2019,2020.0,True
Maharashtra,Jalgaon,443,95,17,3,0,2020-21,Jalgaon,499.0,exact,4229917.0,10.473018737719913,2.24590695278418,0.4018991389192743,0.07092337745634253,0.0,0.2963004019092708,0.24975432038297993,0.24476351749605577,0.03340627014667191,0.0,0.16484490198699567,1,499.0,1,2020,,False
Maharashtra,Buldana,280,58,12,2,2,2019-20,Buldhana,500.0,fuzzy,2586258.0,10.826452735960604,2.2426223524489823,0.46399083154116877,0.07733180525686147,0.07733180525686147,0.3062996808516397,0.24932581741664314,0.28257843079566203,0.03642476246891584,0.3386970673459493,0.242665151775762,0,500.0,0,2019,2020.0,True
Maharashtra,Buldhana,280,58,12,1,2,2020-21,Buldhana,500.0,exact,2586258.0,10.826452735960604,2.2426223524489823,0.46399083154116877,0.03866590262843073,0.07733180525686147,0.3062996808516397,0.24932581741664314,0.28257843079566203,0.01821238123445792,0.3386970673459493,0.2390226755288704,0,500.0,0,2020,,False
Maharashtra,Akola,178,45,5,1,1,2019-20,Akola,501.0,exact,1813906.0,9.813077414154868,2.4808341777357814,0.27564824197064236,0.05512964839412847,0.05512964839412847,0.2776294833989665,0.28040249747968266,0.16787454055702797,0.02596712104522873,0.24145628274011993,0.19866598504420513,1,501.0,1,2019,2020.0,True
