state,district,sub_centres,phcs,chcs,sub_divisional_hospital,district_hospital,year,lgd_matched_name,district_census2011_code,match_type,population,sub_centres_per_100k,phcs_per_100k,chcs_per_100k,sub_divisional_hospital_per_100k,district_hospital_per_100k,sub_centres_per_100k_norm,phcs_per_100k_norm,chcs_per_100k_norm,sub_divisional_hospital_per_100k_norm,district_hospital_per_100k_norm,D_HAI_v1
Uttar Pradesh,Muzaffarnagar,286,49,4,0,2,2019-20,Muzaffarnagar,133.0,exact,4143512.0,6.902357227395504,1.1825716928055234,0.09653646471881824,0.0,0.04826823235940912,0.19528001160092487,0.11103354262847233,0.058792374461787276,0.0,0.2114047214054165,0.11530213001932019
Uttar Pradesh,Pilibhit,199,28,6,0,2,2019-20,Pilibhit,151.0,exact,2031007.0,9.79809523059251,1.3786264646059812,0.2954199567012817,0.0,0.09847331890042724,0.27720561067208815,0.13661049041743956,0.17991585633942359,0.0,0.43129245738690225,0.20500488296317068
Uttar Pradesh,Pratapgarh,355,60,19,0,2,2019-20,Pratapgarh,173.0,exact,3209141.0,11.062150276351211,1.8696592016368243,0.5920587471849944,0.0,0.06232197338789414,0.312967985157755,0.2006697253056068,0.3605740035049312,0.0,0.2729571558245649,0.2294337739585716
Uttar Pradesh,Rae Bareli,352,51,17,0,2,2019-20,Rae Bareli,158.0,exact,3405559.0,10.336041748212262,1.4975515032921174,0.49918383443070585,0.0,0.05872750993302421,0.2924250782743324,0.1521252339625345,0.30401157743453094,0.0,0.2572141607295601,0.2011552100801916
Uttar Pradesh,Rampur,211,35,5,0,2,2019-20,Rampur,136.0,exact,2335819.0,9.033234167544661,1.4984037718675978,0.2140576816953711,0.0,0.08562307267814843,0.2555663253751376,0.15223641936576165,0.13036482551243755,0.0,0.37501107748502777,0.1826357295476729
Uttar Pradesh,Saharanpur,364,62,14,0,2,2019-20,Saharanpur,132.0,exact,3466382.0,10.500862282345107,1.7886084107291116,0.4038793185517349,0.0,0.0576970455073907,0.297088145507333,0.19009598701674243,0.245969481095327,0.0,0.25270094294281475,0.19717091131244344
Uttar Pradesh,Sant Kabir Nagar,185,23,4,0,1,2019-20,Sant Kabir Nagar,186.0,exact,1715183.0,10.786021083464563,1.3409647833496485,0.23321126666950406,0.0,0.058302816667376016,0.3051557972031472,0.13169721620181193,0.14202968959633408,0.0,0.2553540934116068,0.16684735928258002
Uttar Pradesh,Sant Ravidas Nagar,161,17,6,0,2,2019-20,Bhadohi,198.0,crosswalk,1578213.0,10.201411343082334,1.0771676573440976,0.3801768202390932,0.0,0.1267256067463644,0.288616143701769,0.09728272449236897,0.2315342502161392,0.0,0.5550315451716594,0.23449293271638733
Uttar Pradesh,Shahjahanpur,298,46,17,0,2,2019-20,Shahjahanpur,152.0,exact,3006538.0,9.911732364600082,1.5299989556094087,0.5654343966382597,0.0,0.0665216937221482,0.28042060811661595,0.15635826938515116,0.3443593141468239,0.0,0.29135104894732744,0.2144978481191837
Uttar Pradesh,Shrawasti,125,12,6,0,1,2019-20,Shrawasti,181.0,exact,1117361.0,11.187073828422507,1.0739590875285607,0.5369795437642804,0.0,0.08949659062738005,0.31650229552362347,0.09686414032889465,0.3270298172536572,0.0,0.3919762726638929,0.22647450515401363
Uttar Pradesh,Siddharth Nagar,278,65,8,0,1,2019-20,Siddharthnagar,184.0,fuzzy,2559297.0,10.862357905315406,2.5397599418902925,0.31258583900188214,0.0,0.03907322987523527,0.3073155022090609,0.2880898451497454,0.19037017516209262,0.0,0.17113254147525667,0.19138161279923113
Uttar Pradesh,Sitapur,471,67,18,0,2,2019-20,Sitapur,154.0,exact,4483992.0,10.50403301343981,1.4942042715508859,0.40142801325247685,0.0,0.04460311258360854,0.29717785115202194,0.15168856021724975,0.24447659382735096,0.0,0.19535226646256285,0.1777390543318371
Uttar Pradesh,Sonbhadra,173,31,7,0,2,2019-20,Sonbhadra,200.0,exact,1862559.0,9.28829637074584,1.6643768063186186,0.37582702078162356,0.0,0.10737914879474958,0.262782490571919,0.17388895859011072,0.22888514721364042,0.0,0.4702981220997563,0.22717094369508528
Uttar Pradesh,Sultanpur,244,42,13,0,2,2019-20,Sultanpur,179.0,exact,3797117.0,6.425927881600698,1.1061023402755301,0.3423650100852831,0.0,0.05267154001312048,0.1818009746417009,0.10105749043063848,0.20850620471938433,0.0,0.23069028423406496,0.1444109908051577
Uttar Pradesh,Unnav,357,54,7,0,2,2019-20,Unnao,156.0,fuzzy,3108367.0,11.485130295103506,1.7372465992593538,0.22519863323732364,0.0,0.06434246663923532,0.32493484520971944,0.1833954188120276,0.1371498574361042,0.0,0.2818064919618565,0.18545732268394155
Uttar Pradesh,Varanasi,320,51,12,0,4,2019-20,Varanasi,197.0,exact,3676841.0,8.703123142937104,1.3870602509056007,0.3263671178601414,0.0,0.10878903928671378,0.24622689500501732,0.137710746789002,0.1987632120270437,0.0,0.47647314637755617,0.21183480003972383
Karnataka,Bagalkot,233,55,8,5,0,2020-21,Bagalkote,556.0,fuzzy,1889752.0,12.329660188215174,2.910434808376972,0.4233359721275596,0.2645849825797248,0.0,0.34882810397494335,0.3364474118631003,0.25781891919247507,0.1246245980072165,0.0,0.21354380660754707
Karnataka,Ballari,350,92,13,7,1,2020-21,Ballari,565.0,exact,2452595.0,14.270599100136794,3.7511289063216715,0.5300508237193666,0.2854119820027359,0.040773140286105125,0.4037407317555487,0.446122829870826,0.32281010706841307,0.1344345139196103,0.17857779209368038,0.2971371949416157
Karnataka,Belagavi,621,153,16,9,1,2020-21,Belagavi,555.0,exact,4779661.0,12.992553237562246,3.2010638411385237,0.33475177423670843,0.1882978730081485,0.020921985889794277,0.3675825320785602,0.37436234516789063,0.20386961258625588,0.08869190722940393,0.09163390458026208,0.22522806032847456
Karnataka,Bengaluru Rural,199,50,2,4,0,2020-21,Bengaluru Rural,583.0,exact,990923.0,20.082286918357937,5.045800733255763,0.20183202933023048,0.40366405866046096,0.0,0.5681637581469859,0.6150233540317114,0.12291919205170788,0.19013350852353478,0.0,0.29924796255078795
Karnataka,Bengaluru Urban,279,203,11,4,0,2020-21,Bengaluru Urban,572.0,exact,9621551.0,2.899740384892207,2.109846946713685,0.11432668184162824,0.041573338851501176,0.0,0.0820388335964307,0.2320041802590072,0.06962692397514704,0.01958183942138504,0.0,0.08065035545039399
Karnataka,Bidar,275,58,8,4,1,2020-21,Bidar,558.0,exact,1703300.0,16.14513004168379,3.405154699700581,0.46967651030352847,0.23483825515176424,0.05870956378794106,0.4567745594685945,0.4009876661723705,0.28604110736911775,0.11061331924303804,0.2571355603827864,0.3023104425271814
Karnataka,Chamarajanagar,255,62,3,3,0,2020-21,Chamarajanagara,578.0,fuzzy,1020791.0,24.980627768073973,6.073721261257202,0.29388973844792915,0.29388973844792915,0.0,0.7067465678226842,0.7491239904735479,0.17898392699208932,0.1384276996956282,0.0,0.3546564369967899
Karnataka,Chikballapur,203,61,2,5,1,2020-21,Chikkaballapura,582.0,fuzzy,1255104.0,16.173958492682676,4.8601550150425785,0.15934934475549437,0.3983733618887359,0.07967467237774718,0.45759016782672984,0.590804352380394,0.09704650335386912,0.18764148893903082,0.34895833333333337,0.3364081691666715
Karnataka,Chikkamagaluru,367,91,5,6,1,2020-21,Chikkamagaluru,570.0,exact,1137961.0,32.250665883980204,7.996759115646318,0.43938236899155597,0.5272588427898671,0.08787647379831119,0.9124289283325928,1.0,0.26759145204768564,0.24834902074851423,0.38488050117710537,0.5626499804611795
Karnataka,Chitradurga,343,86,11,5,1,2020-21,Chitradurga,566.0,exact,1659456.0,20.66942419684523,5.182421227197347,0.6628678313857072,0.30130355972077594,0.0602607119441552,0.5847749202148174,0.6328466143806271,0.40369795884916504,0.1419197516133801,0.2639292635658915,0.40543370172477616
Karnataka,Dakshin Kannad,430,77,8,4,2,2020-21,Dakshina Kannada,575.0,fuzzy,2089649.0,20.577618537850135,3.684829366080141,0.38283941465767696,0.19141970732883848,0.09570985366441924,0.5821775741831693,0.43747351282734154,0.2331558162073239,0.09016235102960674,0.41918905998088674,0.3524316628456657
Karnataka,Davangere,268,90,4,4,0,2020-21,Davangere,567.0,exact,1945497.0,13.775400321871482,4.626067272270273,0.20560298987867884,0.20560298987867884,0.0,0.3897306740348904,0.5602656925970034,0.12521577216048604,0.0968429489568304,0.0,0.23441101754984203
Karnataka,Dharwad,185,53,0,3,0,2020-21,Dharwad,562.0,exact,1847023.0,10.01611782852731,2.869482404929446,0.0,0.16242353235449694,0.0,0.2833738592937314,0.3311048360349732,0.0,0.07650459685667152,0.0,0.13819665843707524
Karnataka,Gadag,190,42,2,4,2,2020-21,Gadag,561.0,exact,1064570.0,17.84758165268606,3.9452548916463925,0.18786928055459012,0.37573856110918025,0.18786928055459012,0.5049399556360112,0.47144815169561527,0.11441563687259133,0.1769800639381785,0.8228279962801883,0.41812236088451693
Karnataka,Hassan,486,138,15,7,0,2020-21,Hassan,574.0,exact,1776421.0,27.358379573310607,7.768428767730172,0.8443944312750188,0.39405073459500867,0.0,0.7740174123781951,0.9702124394440556,0.5142507936412085,0.18560544863332884,0.0,0.48881721881935764
Karnataka,Haveri,310,72,5,6,1,2020-21,Haveri,564.0,exact,1597668.0,19.40328028100957,4.506568323331256,0.3129561335646705,0.3755473602776046,0.0625912267129341,0.5489534478645482,0.5446760777675287,0.19059569094682774,0.17689000468182375,0.27413642884504164,0.34705033002115404
Karnataka,Kalaburagi,335,102,16,6,0,2020-21,Kalaburagi,579.0,exact,2566326.0,13.053680631377308,3.9745535056730907,0.6234593734389161,0.23379726503959358,0.0,0.36931193520564864,0.47527039542051,0.37969752726802297,0.11012299294789517,0.0,0.2668805701684153
Karnataka,Kodagu,196,30,7,2,1,2020-21,Kodagu,576.0,exact,554519.0,35.34594847065655,5.410094153671921,1.2623553025234482,0.36067294357812807,0.18033647178906403,1.0,0.6625484089348974,0.7687961835556417,0.16988386932338356,0.7898358757770247,0.6782128675181894
Karnataka,Kolar,266,68,2,5,0,2020-21,Kolar,581.0,exact,1536401.0,17.313188418908865,4.425927866487981,0.13017434901435238,0.3254358725358809,0.0,0.48982101677882267,0.5341558709119764,0.07927842701576902,0.15328653348529017,0.0,0.25130836963837166
Karnataka,Koppal,176,48,9,3,1,2020-21,Koppal,560.0,exact,1389920.0,12.66259928628986,3.4534361689881434,0.6475192816852768,0.21583976056175896,0.07194658685391965,0.3582475455935799,0.4072863785566805,0.39435042697029,0.10166466415333257,0.31511094163692877,0.31533199138216234
Karnataka,Mandya,410,116,10,6,0,2020-21,Mandya,573.0,exact,1805769.0,22.705008226412126,6.4238559860092845,0.5537806884490764,0.33226841306944577,0.0,0.6423652273827462,0.794801927775697,0.337262004568288,0.15650479103362613,0.0,0.3861867901520714
Karnataka,Mysuru,510,147,10,6,3,2020-21,Mysuru,577.0,exact,3001127.0,16.993616064898287,4.89815992458833,0.3332081581352605,0.1999248948811563,0.09996244744057815,0.48077974421894554,0.5957624035323723,0.20292952371801418,0.09416845738284318,0.4378145276757698,0.362290931305589
Karnataka,Raichur,213,57,6,4,1,2020-21,Raichur,559.0,exact,1928812.0,11.043066924096284,2.9551869233497094,0.31107230772102207,0.20738153848068136,0.05184538462017034,0.3124280830450483,0.3422856911234926,0.1894484084692358,0.0976806794372218,0.22707189710557585,0.2337829518361149
Karnataka,Ramanagara,252,65,4,3,0,2020-21,Ramanagara,584.0,exact,1082636.0,23.276521379300153,6.0038646414861505,0.36946859332222465,0.2771014449916685,0.0,0.6585343550371501,0.7400106233252267,0.22501275506348312,0.13052009170210488,0.0,0.35081556502559297
Karnataka,Shivamogga,357,108,7,7,1,2020-21,Shivamogga,568.0,exact,1752753.0,20.367958291898518,6.161735281582745,0.3993717312136964,0.3993717312136964,0.05705310445909948,0.5762459114319017,0.7606061389664941,0.2432242825481348,0.18811174002649927,0.2498806163789193,0.40361373787038984
Karnataka,Tumakuru,572,150,4,10,1,2020-21,Tumakuru,571.0,exact,2678980.0,21.3514098649486,5.599145943605402,0.14931055849614405,0.37327639624036013,0.03732763962403601,0.6040695125970119,0.6872117604878034,0.09093270912470758,0.1758203370934709,0.1634872227489567,0.34430430841039017
Karnataka,Udupi,336,62,6,2,1,2020-21,Udupi,569.0,exact,1177361.0,28.53840071142156,5.266014416988503,0.5096142984182421,0.16987143280608072,0.08493571640304036,0.8074023175559577,0.6437520293887233,0.3103639101655003,0.0800127007207928,0.3720006013448722,0.44270631183516923
Karnataka,Uttar Kannad,344,85,3,10,1,2020-21,Uttara Kannada,563.0,fuzzy,1437169.0,23.935946294416315,5.914405334376124,0.20874371768386318,0.695812392279544,0.0695812392279544,0.6771906634302776,0.7283399253555841,0.12712852964277813,0.32774097316785056,0.3047512157582024,0.43303026147093854
Karnataka,Vijayapura,311,66,9,4,0,2020-21,Vijayapura,557.0,exact,2177331.0,14.283542557378734,3.0312341118552943,0.4133501061620856,0.18371115829426027,0.0,0.4041069252742397,0.35220666857302263,0.251737354336362,0.08653147668713056,0.0,0.218916484974151
Karnataka,Yadgir,169,44,6,2,1,2020-21,Yadgir,580.0,exact,1174271.0,14.391907830475247,3.7470055889994733,0.5109553075908372,0.1703184358636124,0.0851592179318062,0.4071727723595563,0.44558490941676765,0.3111806079144964,0.08022324772844883,0.37297949110554546,0.32342820570496295
Maharashtra,Ahmednagar,565,106,23,2,1,2020-21,Ahmednagar,522.0,exact,4543159.0,12.43628057041367,2.3331783017059275,0.5062556692380786,0.04402223210765901,0.022011116053829504,0.35184458498087845,0.2611395813197355,0.30831844698209493,0.020735315082156123,0.09640406598140193,0.20768839886925336
Maharashtra,Akola,179,42,5,1,0,2020-21,Akola,501.0,exact,1813906.0,9.868207062548997,2.3154452325533956,0.27564824197064236,0.05512964839412847,0.0,0.2791891995978371,0.25882615747553506,0.16787454055702797,0.02596712104522873,0.0,0.14637140373512575
Maharashtra,Amravati,339,75,10,4,1,2020-21,Amravati,503.0,exact,2888445.0,11.736418730493398,2.5965528164808402,0.34620704219744536,0.13848281687897812,0.03462070421974453,0.33204424377624836,0.2954989399391659,0.21084606863806402,0.06522806100398888,0.1516314141345949,0.21104974549841243
Maharashtra,Aurangabad,279,73,10,3,1,2020-21,Chhatrapati Sambhajinagar,515.0,crosswalk,3701282.0,7.537928750092536,1.9722896012786921,0.2701766577094099,0.08105299731282296,0.027017665770940988,0.21326146492717157,0.21405869997372945,0.1645422512327547,0.03817751525012145,0.11833170236690964,0.14967432675013737
Maharashtra,Beed,297,57,10,3,1,2020-21,Beed,523.0,exact,2585049.0,11.489143919515646,2.20498721687674,0.3868398626099544,0.11605195878298631,0.03868398626099544,0.32504839781152534,0.2444160063025242,0.23559215810890732,0.05466269691599656,0.1694277361860452,0.2058293990649997
Maharashtra,Bhandara,193,34,7,2,1,2020-21,Bhandara,506.0,exact,1200334.0,16.078858051175757,2.8325449416579054,0.583171017400157,0.16662029068575915,0.08331014534287957,0.45489960651428213,0.3262860419761648,0.35516122255063254,0.07848135046856404,0.3648809414712905,0.3159418325961868
Maharashtra,Buldhana,280,58,12,1,2,2020-21,Buldhana,500.0,exact,2586258.0,10.826452735960604,2.2426223524489823,0.46399083154116877,0.03866590262843073,0.07733180525686147,0.3062996808516397,0.24932581741664314,0.28257843079566203,0.01821238123445792,0.3386970673459493,0.2390226755288704
Maharashtra,Chandrapur,339,67,10,3,0,2020-21,Chandrapur,509.0,exact,2204307.0,15.37898305453823,3.0395040255282044,0.4536573172430156,0.13609719517290467,0.0,0.4350988930826268,0.3532855464207221,0.2762851421001125,0.06410438745601225,0.0,0.22575479381189473
Maharashtra,Dhule,232,47,5,2,1,2020-21,Dhule,498.0,exact,2050862.0,11.31231647960711,2.291719286816958,0.2437999241294636,0.09751996965178546,0.04875998482589273,0.3200456337732273,0.2557309138873689,0.14847836488444194,0.045933774838742614,0.21355849394059673,0.19674943626487548
Maharashtra,Gadchiroli,376,48,9,3,1,2020-21,Gadchiroli,508.0,exact,1072942.0,35.043832751444164,4.473680776780105,0.8388151456462697,0.27960504854875656,0.09320168284958553,0.9914526068111258,0.5403856284542004,0.5108529123238212,0.1316993369632282,0.40820379852778627,0.5165188566160325
Maharashtra,Gondia,258,41,10,1,0,2020-21,Gondia,507.0,exact,1322507.0,19.50840335816748,3.10017262668553,0.7561396650452512,0.07561396650452512,0.0,0.5519275674371262,0.36120026142602635,0.4605021166067724,0.03561562749132267,0.0,0.28184911459224954
Maharashtra,Hingoli,132,27,3,2,1,2020-21,Hingoli,512.0,exact,1177345.0,11.211666928555351,2.293295508113595,0.2548106120126216,0.16987374134174774,0.08493687067087387,0.31719807824263185,0.2559365448416054,0.15518406398989407,0.0800137880853389,0.37200565679558667,0.23606762639101136
Maharashtra,Jalgaon,443,95,17,3,0,2020-21,Jalgaon,499.0,exact,4229917.0,10.473018737719913,2.24590695278418,0.4018991389192743,0.07092337745634253,0.0,0.2963004019092708,0.24975432038297993,0.24476351749605577,0.03340627014667191,0.0,0.16484490198699567
Maharashtra,Jalna,218,44,9,1,1,2020-21,Jalna,514.0,exact,1959046.0,11.127865297701023,2.2459911610038765,0.459407282932611,0.05104525365917901,0.05104525365917901,0.3148271804599935,0.24976530603366723,0.2797869705226653,0.024043292840835114,0.22356749152393565,0.2183980482762194
Maharashtra,Kolhapur,413,92,18,4,0,2020-21,Kolhapur,530.0,exact,3876001.0,10.655312008433434,2.3735803989730653,0.4643961650164693,0.10319914778143761,0.0,0.30145780406145406,0.26641036520770994,0.28282528588333467,0.04860877658872293,0.0,0.17986044634824433
Maharashtra,Latur,252,56,10,1,0,2020-21,Latur,524.0,exact,2454196.0,10.268128543930477,2.281806343095661,0.4074654184099396,0.04074654184099395,0.0,0.2905036924516216,0.2544376893375853,0.2481534778506985,0.019192402182493438,0.0,0.16245745236447978
Maharashtra,Mumbai,0,37,0,0,0,2020-21,Mumbai,519.0,exact,3085411.0,0.0,1.1991919390966066,0.0,0.0,0.0,0.0,0.11320178963273024,0.0,0.0,0.0,0.022640357926546048
Maharashtra,Mumbai Suburban,0,97,0,0,0,2020-21,Mumbai Suburban,518.0,exact,9356962.0,0.0,1.0366612582160748,0.0,0.0,0.0,0.0,0.09199833357394253,0.0,0.0,0.0,0.018399666714788508
Maharashtra,Nagpur,316,84,10,2,0,2020-21,Nagpur,505.0,exact,4653570.0,6.790485584185904,1.8050657882013164,0.21488878430968053,0.042977756861936105,0.0,0.19211496304373385,0.19224298645207535,0.1308709813599608,0.02024334722231176,0.0,0.10709445561561637
Maharashtra,Nanded,379,76,13,4,1,2020-21,Nanded,511.0,exact,3361292.0,11.275426234912052,2.2610353399823637,0.38675604499698335,0.11900185999907177,0.029750464999767943,0.31900194287536715,0.25172794217216565,0.23554111173484918,0.05605215692854612,0.13030078910133364,0.19852478856245237
Maharashtra,Nandurbar,293,61,12,2,0,2020-21,Nandurbar,497.0,exact,1648295.0,17.775944233283486,3.7007938506153324,0.7280250197931802,0.12133750329886338,0.0,0.5029132051171492,0.4395562103494909,0.4433798120316614,0.057152289689244545,0.0,0.2886003034375092
Maharashtra,Nashik,592,153,24,6,1,2020-21,Nashik,516.0,exact,6107187.0,9.693497186184082,2.5052450498077103,0.3929796156561114,0.09824490391402785,0.016374150652337976,0.27424634521355157,0.28358709530779547,0.2393313737642968,0.046275232770832134,0.07171534128560335,0.18303107766841584
Maharashtra,Osmanabad,211,46,6,4,1,2020-21,Dharashiv,525.0,crosswalk,1657576.0,12.729431410686448,2.7751367056472827,0.3619743529105151,0.24131623527367674,0.060329058818419184,0.3601383457358387,0.31879666825872804,0.22044863320678126,0.11366457204174449,0.26422860852232416,0.2554553655530833
Maharashtra,Parbhani,215,38,6,2,1,2020-21,Parbhani,513.0,exact,1836086.0,11.709691158257293,2.069619832622219,0.32678207883508725,0.10892735961169575,0.054463679805847875,0.3312880730298814,0.22675622435684004,0.19901593042829346,0.05130687415150126,0.23853948017685447,0.20938131642867414
Maharashtra,Pune,545,192,40,5,1,2020-21,Pune,521.0,exact,9429408.0,5.77979020528118,2.0361829714018103,0.42420478570871045,0.05302559821358881,0.01060511964271776,0.16352058596134258,0.22239411245409194,0.258348041670176,0.02497607308256609,0.04644819695997882,0.14313740202563108
Maharashtra,Raigad,288,60,8,6,1,2020-21,Raigad,520.0,exact,2634200.0,10.933110621820667,2.277731379545972,0.3036975172727963,0.22777313795459722,0.03796218965909954,0.30931722290313135,0.25390607702845763,0.1849570337035222,0.10728551362842609,0.16626641864702757,0.20434645318211295
Maharashtra,Ratnagiri,378,70,8,3,1,2020-21,Ratnagiri,528.0,exact,1615069.0,23.404572807725245,4.334180149578748,0.4953348742375713,0.18575057783908924,0.06191685927969641,0.6621571586105609,0.522186631175579,0.30166749419487227,0.08749208238161962,0.27118284110462154,0.36893724149345064
Maharashtra,Sangli,320,70,15,2,0,2020-21,Sangli,531.0,exact,2822143.0,11.338900969936676,2.480384587173648,0.5315109829657817,0.07086813106210423,0.0,0.32079775647695485,0.28034384471531226,0.32369936927041226,0.033380248036096447,0.0,0.19164424369975516
Maharashtra,Satara,401,76,15,2,1,2020-21,Satara,527.0,exact,3003741.0,13.35001919273333,2.530178201116541,0.4993772765361594,0.06658363687148793,0.03329181843574396,0.3776958822824129,0.28683982873215425,0.3041293870180249,0.031362169152844184,0.14581117346668707,0.22916768813042468
Maharashtra,Sindhudurg,248,38,7,3,1,2020-21,Sindhudurg,529.0,exact,849651.0,29.188455024474756,4.472424560201777,0.8238676821424327,0.353086149489614,0.11769538316320464,0.8257935148835059,0.5402217447316034,0.501749648866524,0.16631034389414007,0.5154810622243721,0.5099112629200291
Maharashtra,Solapur,427,95,16,3,0,2020-21,Solapur,526.0,exact,4317756.0,9.889396251200855,2.2002169645528835,0.37056285718785403,0.06948053572272264,0.0,0.27978867958263504,0.24379368788860842,0.22567918065857273,0.032726664035670386,0.0,0.1563976424330973
Maharashtra,Thane,176,138,13,3,1,2020-21,Thane,517.0,exact,11060148.0,1.5912987782803631,1.2477229056971029,0.11753911430479953,0.02712441099341528,0.009041470331138425,0.045020684042512686,0.11953305098122911,0.07158335083268819,0.012776117462442636,0.03959974134161676,0.05770258893209788
Maharashtra,Wardha,181,32,8,2,1,2020-21,Wardha,504.0,exact,1300774.0,13.91479226983319,2.4600737714622216,0.6150184428655554,0.15375461071638885,0.07687730535819443,0.39367432115691997,0.2776941327586392,0.37455685475095457,0.07242136861079121,0.3367064532347664,0.29101062610241424
Maharashtra,Washim,150,27,6,1,1,2020-21,Washim,502.0,exact,1197160.0,12.529653513314846,2.2553376323966723,0.5011861405325938,0.08353102342209896,0.08353102342209896,0.35448627227295076,0.2509846296371137,0.3052310164358679,0.03934471304309087,0.3658483410738748,0.26317899449257964
Maharashtra,Yavatmal,444,69,14,3,0,2020-21,Yavatmal,510.0,exact,2772348.0,16.015305437845466,2.4888650342597685,0.5049871084005327,0.10821152322868557,0.0,0.45310158959635866,0.28145018836793995,0.3075458715205241,0.05096970149490612,0.0,0.21861347019594576
Rajasthan,Ajmer,370,84,25,2,2,2020-21,Ajmer,119.0,exact,2583052.0,14.324140590278478,3.251967052928087,0.9678473371809782,0.07742778697447826,0.07742778697447826,0.40525551612146077,0.38100308529513177,0.5894357457063125,0.03646997169756294,0.33911744711295017,0.35025635318668363
Rajasthan,Alwar,699,130,40,1,1,2020-21,Alwar,104.0,exact,3674179.0,19.024658297812927,3.5382054058879544,1.088678586427063,0.027216964660676576,0.027216964660676576,0.538241555849231,0.418345218524645,0.6630240635823924,0.012819712013667998,0.11920458965118466,0.3503270279242242
Rajasthan,Banswara,455,58,22,0,1,2020-21,Banswara,125.0,exact,1797485.0,25.313145867698477,3.2267306820362895,1.2239323276689376,0.0,0.05563328762131534,0.7161540986433822,0.37771079439726235,0.745395928199679,0.0,0.24366211679096073,0.41658458760625694
Rajasthan,Baran,263,52,14,0,1,2020-21,Baran,128.0,exact,1222755.0,21.508805934140526,4.252691667586721,1.1449554489656555,0.0,0.08178253206897539,0.6085225284588607,0.5115557925065074,0.6972976449232936,0.0,0.3581903161303777,0.43511325640380794
Rajasthan,Barmer,729,105,26,1,1,2020-21,Barmer,115.0,exact,2603751.0,27.99806893977189,4.032643674452741,0.9985593860549645,0.03840613023288325,0.03840613023288325,0.7921153668578249,0.4828487328426749,0.6081399139514143,0.01809002345718414,0.16821078513267973,0.41388096444835565
Rajasthan,Bharatpur,396,73,22,1,1,2020-21,Bharatpur,105.0,exact,2548462.0,15.538783784101941,2.8644727682814186,0.8632657657834412,0.03923935299015641,0.03923935299015641,0.4396199410804298,0.3304512879789294,0.525743762316252,0.01848248734596265,0.17186012583275717,0.2972315209108662
Rajasthan,Bhilwara,524,82,27,1,0,2020-21,Bhilwara,122.0,exact,2408523.0,21.756072082350883,3.4045761655587263,1.1210189813425073,0.04151922153120398,0.0,0.615518129338425,0.40091219166387243,0.6827199226927193,0.019556349126276424,0.0,0.3437413185642586
Rajasthan,Bikaner,421,70,18,0,0,2020-21,Bikaner,101.0,exact,2363937.0,17.80927325897433,2.9611618245325486,0.7614416120226555,0.0,0.0,0.5038561427700605,0.34306516582943475,0.46373109389509576,0.0,0.0,0.26213048049891824
Rajasthan,Bundi,206,32,14,0,1,2020-21,Bundi,121.0,exact,1110906.0,18.543423115907196,2.880531746160341,1.2602326389451493,0.0,0.09001661706751066,0.5246265532045786,0.3325463129302804,0.7675034447722686,0.0,0.3942538792661125,0.40378603803464796
Rajasthan,Chittorgarh,383,52,24,1,1,2020-21,Chittorgarh,126.0,exact,1544338.0,24.8002704071259,3.367138540915266,1.554063941960892,0.06475266424837049,0.06475266424837049,0.7016439360147473,0.39602814746512516,0.946451783576817,0.03049974595371393,0.2836030713483706,0.47164533687175475
Rajasthan,Churu,436,99,16,2,1,2020-21,Churu,102.0,exact,2039547.0,21.377296036816016,4.85401905423116,0.7844879279565512,0.0980609909945689,0.04903049549728445,0.604801878624448,0.5900038661291921,0.47776669837156804,0.04618860626076935,0.21474327387405148,0.3867008646520058
Rajasthan,Dausa,313,48,17,0,1,2020-21,Dausa,109.0,exact,1634409.0,19.150653233064673,2.9368413903741355,1.0401313257575062,0.0,0.06118419563279449,0.5418061775584586,0.33989236636649767,0.6334579432910389,0.0,0.267973928190557,0.35662608308131044
Rajasthan,Dholpur,233,34,7,1,1,2020-21,Dholpur,106.0,exact,1206516.0,19.311803573263845,2.8180314227080285,0.5801829399693,0.08288327713847143,0.08288327713847143,0.5463654084511579,0.3243926347767062,0.3533414317829941,0.0390396121283652,0.36301134837830584,0.3252300871035058
Rajasthan,Dungarpur,347,60,16,1,1,2020-21,Dungarpur,124.0,exact,1388552.0,24.99006158933911,4.321048113430393,1.1522794969147716,0.07201746855717323,0.07201746855717323,0.7070134674723844,0.5204734497016225,0.7017581166305881,0.033921608025242606,0.31542138861202174,0.45571760608837186
Rajasthan,Ganganagar,419,64,18,0,1,2020-21,Ganganagar,99.0,exact,1969168.0,21.278021986950836,3.250103597052156,0.9140916366709189,0.0,0.050782868703939936,0.601993238478673,0.380759982241796,0.5566975955881321,0.0,0.2224183005208291,0.3523738233658861
Rajasthan,Hanumangarh,360,60,16,0,1,2020-21,Hanumangarh,100.0,exact,1774692.0,20.285210053350102,3.380868342225017,0.9015648912600045,0.0,0.05634780570375028,0.5739048159986554,0.3978193122912984,0.5490685912618282,0.0,0.24679155594322846,0.3535168550990021
Rajasthan,Jaipur,621,181,37,1,1,2020-21,Jaipur,110.0,exact,6626178.0,9.371918472458784,2.731589764114396,0.5583912777471417,0.015091656155328155,0.015091656155328155,0.26514830915455984,0.3131156137262249,0.3400699330882613,0.007108459305902539,0.0660982847125447,0.19830811999749862
